지점,일시,기온(°C),풍향(deg),풍속(m/s),강수량(mm),현지기압(hPa),해면기압(hPa),습도(%),일사(MJ/m^2),일조(hr)
군위,2017-01-13 20:00,-3.9,260.4,3.4,0,1006.8,1017.3,56.7,0,0
군위,2017-01-13 21:00,-4.6,258.4,2.8,0,1007.1,1017.7,63,0,0
군위,2017-01-13 22:00,-4.1,282.2,1.5,0,1007.8,1018.4,60.6,0,0
군위,2017-01-13 23:00,-4.2,261.3,3.2,0,1008.1,1018.7,62.6,0,0
군위,2017-01-14 0:00,-4.1,251.4,5.6,0,1008.8,1019.4,57.7,0,0
군위,2017-01-14 1:00,-4.9,285.2,3.5,0,1009,1019.6,53.2,0,0
군위,2017-01-14 2:00,-5.4,295.1,3.3,0,1009.7,1020.3,53.8,0,0
군위,2017-01-14 3:00,-6,292.8,2.5,0,1011,1021.7,53.9,0,0
군위,2017-01-14 4:00,-6.7,272.4,2.5,0,1011,1021.7,53.4,0,0
군위,2017-01-14 5:00,-7.3,286.5,3,0,1011.2,1021.9,52.2,0,0
군위,2017-01-14 6:00,-9.2,4.9,0.6,0,1011.4,1022.2,64.8,0,0
군위,2017-01-14 7:00,-9.7,24.6,0.8,0,1011.9,1022.7,66.5,0,0
군위,2017-01-14 8:00,-8.5,313.8,0.7,0,1012.6,1023.4,57.9,0,0
군위,2017-01-14 9:00,-6.3,279.4,2.7,0,1012.6,1023.3,45.7,0,0
군위,2017-01-14 10:00,-5.1,262.6,4.1,0,1012.7,1023.4,40.3,0,0
군위,2017-01-14 11:00,-3.7,259.1,4.5,0,1012.4,1023,31.8,0,0
군위,2017-01-14 12:00,-4.1,339.1,6.3,0,1011.9,1022.5,25.9,0,0
군위,2017-01-14 13:00,-3.1,342.6,5.4,0,1010.8,1021.4,25.4,0,0
군위,2017-01-14 14:00,-3.2,332.6,5.2,0,1010.5,1021.1,22.4,0,0
군위,2017-01-14 15:00,-3.4,345.4,6,0,1010.9,1021.5,23,0,0
군위,2017-01-14 16:00,-3.5,314.6,4.3,0,1011.3,1021.9,23.2,0,0
군위,2017-01-14 17:00,-4.4,341.8,3.7,0,1011.9,1022.5,24.6,0,0
군위,2017-01-14 18:00,-5.8,290.5,2.7,0,1012.9,1023.6,31.7,0,0
군위,2017-01-14 19:00,-6.5,281.5,3.7,0,1013.9,1024.6,35.9,0,0
군위,2017-01-14 20:00,-7.2,335.4,1.8,0,1014.5,1025.3,38.5,0,0
군위,2017-01-14 21:00,-7.3,287.9,2.3,0,1015.4,1026.2,39.7,0,0
군위,2017-01-14 22:00,-7.9,285.9,1.1,0,1015.6,1026.4,41.1,0,0
군위,2017-01-14 23:00,-8.2,278.4,2.7,0,1015.9,1026.7,39.6,0,0
군위,2017-01-15 0:00,-8.7,264.3,1.4,0,1016.6,1027.4,39,0,0
군위,2017-01-15 1:00,-9.3,253.2,1.8,0,1016.9,1027.8,42.3,0,0
군위,2017-01-15 2:00,-11.2,234.9,1,0,1017.4,1028.4,53.5,0,0
군위,2017-01-15 3:00,-11.8,43.1,0.8,0,1017.6,1028.6,61.2,0,0
군위,2017-01-15 4:00,-12.3,58.8,1.2,0,1018.1,1029.1,67.6,0,0
군위,2017-01-15 5:00,-13.1,41.7,0.7,0,1017.9,1028.9,70.8,0,0
군위,2017-01-15 6:00,-13.2,55.8,0.5,0,1018.2,1029.3,69.5,0,0
군위,2017-01-15 7:00,-13.9,105.5,0.5,0,1018.3,1029.4,72.5,0,0
군위,2017-01-15 8:00,-14,70.1,0.9,0,1018.3,1029.4,74.3,0,0
군위,2017-01-15 9:00,-11.2,74,0.6,0,1018.1,1029.1,66.2,0,0
군위,2017-01-15 10:00,-6.1,158.9,0.6,0,1018,1028.7,38,0,0
군위,2017-01-15 11:00,-4.2,145,1.6,0,1017.7,1028.4,32.7,0,0
군위,2017-01-15 12:00,-1.1,224.6,1.4,0,1016.1,1026.6,28.7,0,0
군위,2017-01-15 13:00,-0.1,281.1,2.9,0,1014.8,1025.3,25.5,0,0
군위,2017-01-15 14:00,0.4,316.4,3.2,0,1013.9,1024.3,25.8,0,0
군위,2017-01-15 15:00,1.5,302.1,1.8,0,1013.6,1024,24.2,0,0
군위,2017-01-15 16:00,0.9,318.4,2.7,0,1014.2,1024.6,25.5,0,0
군위,2017-01-15 17:00,-0.4,342.2,2.4,0,1014.3,1024.8,27.2,0,0
군위,2017-01-15 18:00,-2.1,279.6,2.2,0,1014.6,1025.1,31.4,0,0
군위,2017-01-15 19:00,-3.7,348.9,1.1,0,1015,1025.6,37.6,0,0
군위,2017-01-15 20:00,-5,12,1.1,0,1015.5,1026.2,42.3,0,0
군위,2017-01-15 21:00,-4.3,7.1,1.7,0,1015.8,1026.5,40.3,0,0
군위,2017-01-15 22:00,-5.5,328.9,0.7,0,1016,1026.7,45.7,0,0
군위,2017-01-15 23:00,-7.1,62.8,0.7,0,1016.2,1027,54.7,0,0
군위,2017-01-16 0:00,-8.4,65.6,0.8,0,1016.2,1027,64.2,0,0
군위,2017-01-16 1:00,-9.4,110.3,1,0,1016.2,1027.1,69.3,0,0
군위,2017-01-16 2:00,-10.5,93.6,1.6,0,1016.7,1027.6,72.5,0,0
군위,2017-01-16 3:00,-11.3,71.8,0.8,0,1017.1,1028.1,76.1,0,0
군위,2017-01-16 4:00,-11.9,97.1,0.6,0,1017.1,1028.1,78.1,0,0
군위,2017-01-16 5:00,-12.6,93.8,0.7,0,1017.3,1028.3,81.7,0,0
군위,2017-01-16 6:00,-13.3,0,0.2,0,1018,1029.1,83.8,0,0
군위,2017-01-16 7:00,-13.9,159.2,0.5,0,1018.4,1029.5,84.5,0,0
군위,2017-01-16 8:00,-13,43.2,0.6,0,1019.2,1030.3,84.4,0,0
군위,2017-01-16 9:00,-10.5,0,0.2,0,1019.2,1030.1,72.3,0,0
군위,2017-01-16 10:00,-7.1,0,0.4,0,1019.5,1030.3,61.5,0,0
군위,2017-01-16 11:00,-2.3,340.5,1.7,0,1019.3,1029.9,49,0,0
군위,2017-01-16 12:00,-0.4,1.1,1.7,0,1018.4,1028.9,38.8,0,0
군위,2017-01-16 13:00,1.8,292.7,1.7,0,1017.4,1027.8,34.3,0,0
군위,2017-01-16 14:00,3.1,308.7,1.9,0,1017.1,1027.5,35.6,0,0
군위,2017-01-16 15:00,3.8,292.6,1.6,0,1017.1,1027.4,32.4,0,0
군위,2017-01-16 16:00,3.7,315.8,1.5,0,1017.5,1027.8,30.2,0,0
군위,2017-01-16 17:00,2.6,318.1,2,0,1018,1028.4,31.9,0,0
군위,2017-01-16 18:00,-2.3,46.9,0.9,0,1018.4,1029,49.9,0,0
군위,2017-01-16 19:00,-3.8,24.2,0.6,0,1018.9,1029.6,54.8,0,0
군위,2017-01-16 20:00,-5.2,0,0.3,0,1019.1,1029.8,65.2,0,0
군위,2017-01-16 21:00,-6.2,63.8,0.7,0,1019.7,1030.5,65.4,0,0
군위,2017-01-16 22:00,-8.1,0,0.2,0,1020.4,1031.3,76.2,0,0
군위,2017-01-16 23:00,-8.9,246,0.9,0,1021,1031.9,79.9,0,0
군위,2017-01-17 0:00,-8.9,106.8,0.5,0,1021,1031.9,78.9,0,0
군위,2017-01-17 1:00,-9.5,45.7,0.5,0,1020.8,1031.7,79.8,0,0
군위,2017-01-17 2:00,-11,230.4,0.7,0,1021.6,1032.6,84.1,0,0
군위,2017-01-17 3:00,-10.7,65.4,0.8,0,1022.3,1033.3,84.3,0,0
군위,2017-01-17 4:00,-11.1,168.4,0.5,0,1022,1033,82.6,0,0
군위,2017-01-17 5:00,-12.2,0,0.4,0,1022.1,1033.1,85.3,0,0
군위,2017-01-17 6:00,-12.6,245.1,0.7,0,1022.6,1033.7,87.1,0,0
군위,2017-01-17 7:00,-12.1,0,0.1,0,1022.9,1034,87.3,0,0
군위,2017-01-17 8:00,-12.4,0,0.3,0,1022.7,1033.8,87,0,0
군위,2017-01-17 9:00,-10.2,0,0.2,0,1022.9,1033.9,82.9,0,0
군위,2017-01-17 10:00,-7.6,245.4,0.5,0,1023.1,1034,76.3,0,0
군위,2017-01-17 11:00,-2.9,0,0.2,0,1022.7,1033.4,64.5,0,0
군위,2017-01-17 12:00,-0.3,247.8,0.7,0,1021.6,1032.1,47.5,0,0
군위,2017-01-17 13:00,1.9,343.8,0.9,0,1020.7,1031.1,41.3,0,0
군위,2017-01-17 14:00,2.1,324.2,2.2,0,1020.2,1030.6,41.1,0,0
군위,2017-01-17 15:00,2.4,13.4,2,0,1020.2,1030.6,39.8,0,0
군위,2017-01-17 16:00,2.5,319.4,0.9,0,1020.3,1030.7,39.8,0,0
군위,2017-01-17 17:00,1.3,244,1.2,0,1019.8,1030.3,46.3,0,0
군위,2017-01-17 18:00,-0.4,139.7,1.3,0,1020,1030.5,51.4,0,0
군위,2017-01-17 19:00,-1.7,0,0.3,0,1020.2,1030.8,55.3,0,0
군위,2017-01-17 20:00,-3.2,0,0.2,0,1020.6,1031.3,60.3,0,0
군위,2017-01-17 21:00,-4.6,0,0.3,0,1020.9,1031.6,73.8,0,0
군위,2017-01-17 22:00,-5.6,0,0.3,0,1021,1031.8,74.2,0,0
군위,2017-01-17 23:00,-6.1,0,0.2,0,1021.3,1032.1,78.5,0,0
군위,2017-01-18 0:00,-7.2,0,0,0,1021.3,1032.1,82.3,0,0
군위,2017-01-18 1:00,-7.7,0,0.1,0,1021.1,1031.9,84.8,0,0
군위,2017-01-18 2:00,-8.1,41.2,0.5,0,1021.5,1032.4,82.9,0,0
군위,2017-01-18 3:00,-8.4,129.8,0.7,0,1022,1032.9,81.7,0,0
군위,2017-01-18 4:00,-8.7,0,0.2,0,1021.9,1032.8,82,0,0
군위,2017-01-18 5:00,-8.9,0,0.4,0,1021.5,1032.4,82.6,0,0
군위,2017-01-18 6:00,-9.1,74.3,0.6,0,1021.2,1032.1,82.6,0,0
군위,2017-01-18 7:00,-10.2,0,0.3,0,1021.8,1032.8,85.5,0,0
군위,2017-01-18 8:00,-9.4,101.4,0.5,0,1021.9,1032.8,85.8,0,0
군위,2017-01-18 9:00,-7.9,0,0.2,0,1021.9,1032.8,80.4,0,0
군위,2017-01-18 10:00,-4.5,0,0.4,0,1021.5,1032.2,70.7,0,0
군위,2017-01-18 11:00,0.3,0,0.2,0,1021.3,1031.8,62.2,0,0
군위,2017-01-18 12:00,2.4,153.8,0.6,0,1020.2,1030.6,53.3,0,0
군위,2017-01-18 13:00,3.2,311.6,0.7,0,1018.6,1029,47.8,0,0
군위,2017-01-18 14:00,4.4,213.1,2.5,0,1018.1,1028.4,43.8,0,0
군위,2017-01-18 15:00,4.9,224.8,2.5,0,1018,1028.3,44,0,0
군위,2017-01-18 16:00,4.2,241.1,2.6,0,1018.6,1028.9,46.6,0,0
군위,2017-01-18 17:00,3.3,269,1.1,0,1018.5,1028.9,48.2,0,0
군위,2017-01-18 18:00,1.3,348.9,1.3,0,1018.5,1029,56.8,0,0
군위,2017-01-18 19:00,-0.7,343.5,0.7,0,1018.9,1029.4,64.8,0,0
군위,2017-01-18 20:00,-1.3,48,0.8,0,1019.1,1029.7,69.8,0,0
군위,2017-01-18 21:00,-2.8,0,0.4,0,1019,1029.6,74.7,0,0
군위,2017-01-18 22:00,-4,75.7,0.5,0,1018.7,1029.4,84.2,0,0
군위,2017-01-18 23:00,-5.4,0,0.1,0,1018.6,1029.3,85.7,0,0
군위,2017-01-19 0:00,-6.4,251.1,0.5,0,1018.3,1029.1,87.6,0,0
군위,2017-01-19 1:00,-6.6,0,0.4,0,1017.9,1028.7,89.6,0,0
군위,2017-01-19 2:00,-7.4,62.3,0.5,0,1017.8,1028.6,90.1,0,0
군위,2017-01-19 3:00,-8.5,0,0.2,0,1017.7,1028.5,90.7,0,0
군위,2017-01-19 4:00,-8.4,0,0.3,0,1017.6,1028.4,91,0,0
군위,2017-01-19 5:00,-8.6,77.8,0.5,0,1017.4,1028.2,90.9,0,0
군위,2017-01-19 6:00,-9.1,0,0.1,0,1017.4,1028.3,90.5,0,0
군위,2017-01-19 7:00,-9.1,0,0.1,0,1017.6,1028.5,90,0,0
군위,2017-01-19 8:00,-9.3,242.1,1.1,0,1017.3,1028.2,89.9,0,0
군위,2017-01-19 9:00,-7.2,0,0,0,1017.2,1028,90.7,0,0
군위,2017-01-19 10:00,-4.9,0,0.2,0,1017,1027.7,88.4,0,0
군위,2017-01-19 11:00,-0.4,228,0.7,0,1016.5,1027,72.7,0,0
군위,2017-01-19 12:00,2.3,344.3,0.6,0,1014.6,1025,58.4,0,0
군위,2017-01-19 13:00,3.6,293.3,2.1,0,1013.5,1023.8,50.1,0,0
군위,2017-01-19 14:00,4.9,307.7,2,0,1012.1,1022.4,48.2,0,0
군위,2017-01-19 15:00,6.1,307.3,1.1,0,1011.4,1021.6,45.4,0,0
군위,2017-01-19 16:00,6.6,259,0.9,0,1010.7,1020.9,45.5,0,0
군위,2017-01-19 17:00,4.4,245.8,1,0,1009.7,1019.9,51,0,0
군위,2017-01-19 18:00,0.3,251.6,0.5,0,1008.9,1019.3,65.5,0,0
군위,2017-01-19 19:00,-0.8,0,0.1,0,1009.5,1019.9,72,0,0
군위,2017-01-19 20:00,-0.8,0,0,0,1009.5,1019.9,74.7,0,0
군위,2017-01-19 21:00,-0.9,347.9,1.2,0,1009.2,1019.6,75.9,0,0
군위,2017-01-19 22:00,-2.5,0,0.1,0,1008.5,1019,79.7,0,0
군위,2017-01-19 23:00,-3.9,242.9,0.5,0,1008.5,1019.1,86.1,0,0
군위,2017-01-20 0:00,-3.6,75.9,0.8,0,1007.6,1018.1,84.8,0,0
군위,2017-01-20 1:00,-4.4,72.2,0.7,0,1007.3,1017.9,87.6,0,0
군위,2017-01-20 2:00,-4.5,0,0.4,0,1006.6,1017.2,88.2,0,0
군위,2017-01-20 3:00,-5.3,0,0.3,0,1006.1,1016.7,90.1,0,0
군위,2017-01-20 4:00,-5.5,0,0,0,1005,1015.6,90.9,0,0
군위,2017-01-20 5:00,-4.5,18.6,0.7,0,1004.7,1015.2,89,0,0
군위,2017-01-20 6:00,-4.1,0,0.1,0,1004.3,1014.8,89.5,0,0
군위,2017-01-20 7:00,-4.1,229.6,1.1,0,1004.6,1015.1,90.8,0,0
군위,2017-01-20 8:00,-5.5,221.4,0.6,0,1004.5,1015.1,92.4,0,0
군위,2017-01-20 9:00,-4.2,203.8,0.7,0,1004.9,1015.4,93,0,0
군위,2017-01-20 10:00,-2.5,140.6,0.6,2.5,1005.8,1016.3,92.6,0,0
군위,2017-01-20 11:00,-0.6,283,3.7,0,1006.7,1017.1,69.1,0,0
군위,2017-01-20 12:00,-0.5,275.4,4.8,0,1006.7,1017.1,63.3,0,0
군위,2017-01-20 13:00,-0.4,270.5,3.4,0,1007.2,1017.6,61.4,0,0
군위,2017-01-20 14:00,-0.6,262.1,3.7,0,1008.2,1018.6,58.4,0,0
군위,2017-01-20 15:00,-0.4,285.5,3.7,0,1009.8,1020.2,55.7,0,0
군위,2017-01-20 16:00,-0.6,265.2,4.4,0,1011.1,1021.5,54.5,0,0
군위,2017-01-20 17:00,-2.1,259,3.5,0,1012.4,1022.9,57.5,0,0
군위,2017-01-20 18:00,-3.7,261,1.6,0,1013.8,1024.4,61.8,0,0
군위,2017-01-20 19:00,-3.6,287.5,3,0,1015,1025.6,61.8,0,0
군위,2017-01-20 20:00,-4.2,276.2,2,0,1015.7,1026.4,63.1,0,0
군위,2017-01-20 21:00,-4.6,266,1.7,0,1016.6,1027.3,63.6,0,0
군위,2017-01-20 22:00,-6.8,43.4,0.5,0,1017.3,1028.1,73.1,0,0
군위,2017-01-20 23:00,-8.8,70,1,0,1017.9,1028.8,83.6,0,0
군위,2017-01-21 0:00,-10,56.1,0.9,0,1018.4,1029.3,86,0,0
군위,2017-01-21 1:00,-11.3,0,0.3,0,1018.3,1029.3,89.4,0,0
군위,2017-01-21 2:00,-12.1,0,0.4,0,1019.2,1030.2,89.5,0,0
군위,2017-01-21 3:00,-13.1,0,0.3,0,1019.2,1030.3,88.7,0,0
군위,2017-01-21 4:00,-13.6,104.2,0.9,0,1019.2,1030.3,88.4,0,0
군위,2017-01-21 5:00,-14.7,0,0.2,0,1019.5,1030.6,87.8,0,0
군위,2017-01-21 6:00,-14.8,0,0.1,0,1019.8,1030.9,87.6,0,0
군위,2017-01-21 7:00,-15.2,116.9,0.7,0,1020,1031.2,87,0,0
군위,2017-01-21 8:00,-15.3,144.2,0.5,0,1020.3,1031.5,86.3,0,0
군위,2017-01-21 9:00,-12.8,114.6,0.6,0,1020.4,1031.5,85.8,0,0
군위,2017-01-21 10:00,-10.1,0,0,0,1020.6,1031.6,83.2,0,0
군위,2017-01-21 11:00,-5.2,187,0.7,0,1020,1030.7,68.4,0,0
군위,2017-01-21 12:00,-1,343.6,0.8,0,1018.6,1029.1,51.8,0,0
군위,2017-01-21 13:00,0.4,238,0.6,0,1017.2,1027.7,49.7,0,0
군위,2017-01-21 14:00,0.3,323.3,2.3,0,1015.7,1026.2,52.1,0,0
군위,2017-01-21 15:00,1.4,344.6,1.8,0,1014.3,1024.7,50.9,0,0
군위,2017-01-21 16:00,2.3,301.4,2,0,1013.9,1024.3,48.4,0,0
군위,2017-01-21 17:00,0.7,355.8,2.3,0,1013.7,1024.1,53,0,0
군위,2017-01-21 18:00,-2.6,296.8,0.8,0,1013.7,1024.3,66.8,0,0
군위,2017-01-21 19:00,-4.6,0,0.1,0,1013.9,1024.5,77.4,0,0
군위,2017-01-21 20:00,-4.4,0,0.2,0,1014.3,1024.9,81,0,0
군위,2017-01-21 21:00,-1.5,257.1,3,0,1014.2,1024.7,74.3,0,0
군위,2017-01-21 22:00,-3.6,250.7,1,0,1013.5,1024.1,82.1,0,0
군위,2017-01-21 23:00,-3.2,87.1,0.9,0,1013,1023.6,86.1,0,0
군위,2017-01-22 0:00,-3.4,143,1.2,0,1012.5,1023.1,87.8,0,0
군위,2017-01-22 1:00,-3,22.3,0.6,0,1012.1,1022.7,91,0,0
군위,2017-01-22 2:00,-2.3,264.4,1,0,1012,1022.5,92.8,0,0
군위,2017-01-22 3:00,-2.5,251.5,2,0,1011.7,1022.2,90.7,0,0
군위,2017-01-22 4:00,-1.6,263.6,3.8,0,1011.8,1022.3,76.7,0,0
군위,2017-01-22 5:00,-3,347.1,3.2,0,1012.4,1023,84.4,0,0
군위,2017-01-22 6:00,-3.6,283.1,5.6,0,1013.3,1023.9,55.1,0,0
군위,2017-01-22 7:00,-4.9,276.8,4.5,0,1014.5,1025.2,50.9,0,0
군위,2017-01-22 8:00,-5.8,284,3.5,0,1015,1025.7,54.8,0,0
군위,2017-01-22 9:00,-5.9,289.2,3.1,0,1015.2,1025.9,56.4,0,0
군위,2017-01-22 10:00,-4.6,290.5,3.8,0,1015.4,1026.1,54.1,0,0
군위,2017-01-22 11:00,-4.1,340.4,4.1,0,1015.8,1026.4,51.5,0,0
군위,2017-01-22 12:00,-3.4,279.6,5,0,1015.6,1026.2,46.8,0,0
군위,2017-01-22 13:00,-2.7,248.4,7.2,0,1015,1025.6,48.8,0,0
군위,2017-01-22 14:00,-2.5,246.9,6.7,0,1014.7,1025.3,46.8,0,0
군위,2017-01-22 15:00,-2.8,265.6,4.5,0,1014.7,1025.3,43.4,0,0
군위,2017-01-22 16:00,-3,305,3.2,0,1014.9,1025.5,42.7,0,0
군위,2017-01-22 17:00,-3.7,288.9,2.7,0,1015.4,1026,42.9,0,0
군위,2017-01-22 18:00,-4.9,278.8,3.2,0,1015.5,1026.2,43.6,0,0
군위,2017-01-22 19:00,-5.5,281.2,3.4,0,1016.2,1026.9,47.6,0,0
군위,2017-01-22 20:00,-6.2,269.5,3,0,1016.6,1027.3,52.7,0,0
군위,2017-01-22 21:00,-6.7,291.4,2.4,0,1017,1027.8,56.6,0,0
군위,2017-01-22 22:00,-7.1,281.4,2.3,0,1017.4,1028.2,58.3,0,0
군위,2017-01-22 23:00,-7.2,277.3,3.2,0,1017.6,1028.4,59.5,0,0
군위,2017-01-23 0:00,-7.3,284.8,2.7,0,1017.5,1028.3,60.8,0,0
군위,2017-01-23 1:00,-7.7,273.1,2.2,0,1017.5,1028.3,61.3,0,0
군위,2017-01-23 2:00,-8.2,281.6,1.8,0,1017.9,1028.7,63.1,0,0
군위,2017-01-23 3:00,-8.9,270,1.2,0,1018.1,1029,63.1,0,0
군위,2017-01-23 4:00,-11.2,107.3,1.3,0,1017.8,1028.8,75.8,0,0
군위,2017-01-23 5:00,-12.5,0,0.3,0,1018,1029,82.4,0,0
군위,2017-01-23 6:00,-12.8,78.7,0.5,0,1018.4,1029.4,81.6,0,0
군위,2017-01-23 7:00,-13.6,0,0.2,0,1018.9,1030,78.9,0,0
군위,2017-01-23 8:00,-13.7,56.6,0.7,0,1019.3,1030.4,83.5,0,0
군위,2017-01-23 9:00,-10.5,0,0.4,0,1019.9,1030.8,68.9,0,0
군위,2017-01-23 10:00,-6.2,103.2,0.9,0,1020.3,1031.1,45.7,0,0
군위,2017-01-23 11:00,-5.5,338.7,2.8,0,1020.4,1031.1,41.7,0,0
군위,2017-01-23 12:00,-5.1,343.4,4.6,0,1019.9,1030.6,41,0,0
군위,2017-01-23 13:00,-4,317.8,3.6,0,1019.2,1029.9,37.7,0,0
군위,2017-01-23 14:00,-3,318.8,2.9,0,1018.6,1029.2,38.1,0,0
군위,2017-01-23 15:00,-2.5,293.4,3.5,0,1018.5,1029.1,36,0,0
군위,2017-01-23 16:00,-2.5,306,2.7,0,1019,1029.6,36.5,0,0
군위,2017-01-23 17:00,-3.1,278.2,2.8,0,1019.5,1030.1,38.8,0,0
군위,2017-01-23 18:00,-4.5,270.5,2.2,0,1019.7,1030.4,43.4,0,0
군위,2017-01-23 19:00,-5.9,279.1,1.7,0,1020.4,1031.2,50.1,0,0
군위,2017-01-23 20:00,-5.7,279.8,1.2,0,1020.8,1031.6,46.8,0,0
군위,2017-01-23 21:00,-8.2,272.6,1.5,0,1021.1,1032,56.7,0,0
군위,2017-01-23 22:00,-8.6,307.7,0.5,0,1021.2,1032.1,59.4,0,0
군위,2017-01-23 23:00,-10,284.7,1.3,0,1021.6,1032.6,71,0,0
군위,2017-01-24 0:00,-10.9,18,0.8,0,1021.8,1032.8,76,0,0
군위,2017-01-24 1:00,-12.4,0,0.3,0,1021.6,1032.7,84,0,0
군위,2017-01-24 2:00,-12.1,54.9,1.5,0,1021.8,1032.8,81.3,0,0
군위,2017-01-24 3:00,-13,72.2,0.6,0,1022.4,1033.5,82.4,0,0
군위,2017-01-24 4:00,-13.5,125.2,1.2,0,1022.4,1033.5,83.5,0,0
군위,2017-01-24 5:00,-14,117.9,1.2,0,1022.4,1033.5,84.9,0,0
군위,2017-01-24 6:00,-14.4,108.3,0.6,0,1022.7,1033.9,86.3,0,0
군위,2017-01-24 7:00,-14.8,74.2,0.7,0,1023,1034.2,86.4,0,0
군위,2017-01-24 8:00,-14.7,0,0.4,0,1023.7,1034.9,85.6,0,0
군위,2017-01-24 9:00,-12.4,101.3,0.9,0,1024.2,1035.3,79.3,0,0
군위,2017-01-24 10:00,-7.2,0,0.4,0,1024.2,1035.1,68.9,0,0
군위,2017-01-24 11:00,-3.9,1.4,1.7,0,1023.9,1034.6,47,0,0
군위,2017-01-24 12:00,-2,344.9,2.8,0,1023.3,1033.9,37.9,0,0
군위,2017-01-24 13:00,-0.9,302.7,3.4,0,1022.3,1032.9,34.1,0,0
군위,2017-01-24 14:00,0.2,282.7,2.8,0,1021.8,1032.3,30.7,0,0
군위,2017-01-24 15:00,0.7,253.2,3.1,0,1021.7,1032.2,29.9,0,0
군위,2017-01-24 16:00,0.8,232.7,2.9,0,1021.9,1032.4,27.9,0,0
군위,2017-01-24 17:00,-0.3,309.1,1.6,0,1022.1,1032.6,30.5,0,0
군위,2017-01-24 18:00,-2.8,296.4,1.5,0,1022.6,1033.3,41.4,0,0
군위,2017-01-24 19:00,-5.5,263.2,0.7,0,1023.3,1034.1,54,0,0
군위,2017-01-24 20:00,-6.4,88.7,0.8,0,1023.9,1034.7,62,0,0
군위,2017-01-24 21:00,-7.8,152.5,0.5,0,1024.1,1035,66.4,0,0
군위,2017-01-24 22:00,-8.9,45.4,0.8,0,1024.3,1035.2,70.7,0,0
군위,2017-01-24 23:00,-10.1,137.2,0.5,0,1024.4,1035.4,77.2,0,0
군위,2017-01-25 0:00,-11,0,0.2,0,1024.6,1035.6,79.6,0,0
군위,2017-01-25 1:00,-11.8,0,0.1,0,1024.5,1035.6,83.3,0,0
군위,2017-01-25 2:00,-11.9,46.3,0.8,0,1024.6,1035.7,82.9,0,0
군위,2017-01-25 3:00,-12.6,109.9,0.7,0,1024.7,1035.8,84.5,0,0
군위,2017-01-25 4:00,-13.1,109.3,0.7,0,1024.2,1035.3,85.6,0,0
군위,2017-01-25 5:00,-13.8,0,0.1,0,1024.1,1035.2,85.8,0,0
군위,2017-01-25 6:00,-14.8,0,0,0,1024.1,1035.3,86.5,0,0
군위,2017-01-25 7:00,-15.2,0,0.2,0,1024.7,1035.9,86,0,0
군위,2017-01-25 8:00,-14.6,0,0,0,1025.3,1036.5,87,0,0
군위,2017-01-25 9:00,-11.8,0,0.3,0,1025.7,1036.8,79.3,0,0
군위,2017-01-25 10:00,-7.2,0,0.4,0,1025.7,1036.6,67.3,0,0
군위,2017-01-25 11:00,-2.5,133,0.8,0,1025.6,1036.3,51.4,0,0
군위,2017-01-25 12:00,-0.7,345.8,3.2,0,1024.5,1035.1,40.7,0,0
군위,2017-01-25 13:00,0.7,356.6,2.7,0,1023.2,1033.7,38.8,0,0
군위,2017-01-25 14:00,1.9,347.4,2.4,0,1021.9,1032.4,32.2,0,0
군위,2017-01-25 15:00,2.3,323,2.2,0,1021.5,1031.9,30.5,0,0
군위,2017-01-25 16:00,2,329.4,3.4,0,1021.2,1031.6,31.7,0,0
군위,2017-01-25 17:00,1.4,301.3,2.1,0,1021.4,1031.9,32.5,0,0
군위,2017-01-25 18:00,-2.6,275.4,1.2,0,1021.6,1032.2,47.5,0,0
군위,2017-01-25 19:00,-4.7,113.8,0.8,0,1021.9,1032.6,57.3,0,0
군위,2017-01-25 20:00,-5.8,50.8,1.1,0,1022,1032.8,59.4,0,0
군위,2017-01-25 21:00,-7.3,102.5,1,0,1022.3,1033.1,68,0,0
군위,2017-01-25 22:00,-7.8,64,0.9,0,1022.6,1033.5,68.9,0,0
군위,2017-01-25 23:00,-9,52.3,0.9,0,1022.7,1033.6,73.5,0,0
군위,2017-01-26 0:00,-10.1,38.7,0.5,0,1022.9,1033.9,81.7,0,0
군위,2017-01-26 1:00,-10.9,0,0.4,0,1022.8,1033.8,84.1,0,0
군위,2017-01-26 2:00,-11.2,0,0.3,0,1022.7,1033.7,82.3,0,0
군위,2017-01-26 3:00,-12,53.5,0.7,0,1022,1033,84.6,0,0
군위,2017-01-26 4:00,-12.6,53.5,0.7,0,1021.6,1032.7,86,0,0
군위,2017-01-26 5:00,-14,227.2,0.8,0,1021.6,1032.7,87.3,0,0
군위,2017-01-26 6:00,-13.7,113.2,0.7,0,1021.3,1032.4,86.8,0,0
군위,2017-01-26 7:00,-14.2,0,0.1,0,1021.6,1032.7,86.7,0,0
군위,2017-01-26 8:00,-14,0,0.4,0,1021.9,1033,86.6,0,0
군위,2017-01-26 9:00,-11.3,0,0.4,0,1022.2,1033.2,81.9,0,0
군위,2017-01-26 10:00,-7.2,0,0.2,0,1021.9,1032.7,67.1,0,0
군위,2017-01-26 11:00,-1.3,242.9,0.8,0,1020.7,1031.3,52.7,0,0
군위,2017-01-26 12:00,1.1,330.8,1,0,1019.2,1029.7,40.8,0,0
군위,2017-01-26 13:00,4.6,186.7,1.1,0,1017.7,1028,32.3,0,0
